SDF File Name,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
61,338.403,316.227,338.1518092,130,0,0.170166811,-0.507966607,0.507966607,0.170166811,12.64055256,-0.352834992,12.64055256,0.055951909,1.941345612,814.5348482,17.97432702,14.70497418,14.70497418,11.97356555,8.306951159,8.306951159,6.471138698,6.471138698,4.3181392,4.3181392,2.93316825,2.93316825,-2.75,440624.1101,17.08537039,7.012788592,3.681263696,147.2603885,14.5802533,23.35250189,5.783244946,0,0,0,4.794537184,0,0,0,23.78185877,49.59430021,6.066367068,19.09407066,19.37479049,5.783244946,0,0,0,32.79308403,7.109797541,64.73768152,0,17.2485355,9.473725908,0,17.2485355,0,17.99956988,6.420821623,0,47.85715407,48.04732705,0,0,0,55.76,0,9.901064579,0,24.05754479,17.73378495,16.87641482,5.57310453,37.44163288,19.91384147,6.076020107,9.473725908,0,0,0,0,0,0,0,0,0,57.66666667,0.285714286,25,1,4,0,1,1,2,0,2,4,1,4,4,0,0,0,3,4.616,96.5523,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,340.331,324.203,340.0946882,128,0,0.230800359,-0.50711706,0.50711706,0.230800359,12.84556335,-0.317021447,12.84556335,0.072526904,1.837813765,1063.922984,17.71481399,13.75103499,13.75103499,11.96923425,7.810578494,7.810578494,6.105792912,6.105792912,4.53937806,4.53937806,3.078344139,3.078344139,-3.15,727969.0153,15.38192799,5.443083983,2.292280872,142.405996,24.10393163,22.46826802,16.92781406,6.792942306,0,0,4.794537184,0,0,0,6.066367068,31.54366003,23.1111761,6.263162996,24.10393163,10.96924436,0,0,0,20.26829602,6.792942306,56.93939774,0,22.99804733,14.9025163,0,22.99804733,0,17.0059971,6.420821623,13.8474744,22.25380597,33.67395232,0,10.96924436,0,89.13,0,15.00759197,0,40.25345221,29.04674827,5.563451492,6.263162996,19.91384147,12.13273414,0,13.89087684,0,0,0,0,0,0,0,0,5.559975513,57.27335782,0.210526316,25,2,6,0,1,1,2,1,3,6,2,6,2,0,0,0,4,3.14054,90.6586,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,328.364,308.204,328.1310737,126,0,0.176681883,-0.507117464,0.507117464,0.176681883,12.83445893,-0.374872449,12.83445893,0.034579256,1.916363469,792.6398258,17.43035694,13.92013697,13.92013697,11.43475941,7.786601767,7.786601767,6.075715011,6.075715011,4.557275722,4.557275722,3.053989884,3.053989884,-2.69,273200.2851,16.17777345,6.074059416,2.557704265,140.014341,19.6867807,28.56149882,5.783244946,0,0,0,4.794537184,0,0,0,12.13273414,37.96448165,11.12690298,19.63458555,24.48131788,5.783244946,0,0,5.917906046,20.26829602,13.71667951,46.51927424,0,22.99804733,9.473725908,0,22.99804733,0,29.71297924,6.420821623,19.76538045,27.04834315,24.26546827,0,0,0,75.99,0,15.00759197,0,41.12001995,17.54772461,11.31296332,0,20.95727194,24.26546827,0,9.473725908,0,0,0,0,0,0,0,0,0,59.33333333,0.315789474,24,2,5,0,1,1,2,0,2,5,2,5,3,0,0,0,3,3.15724,89.2591,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,348.439,320.215,348.193674,138,0,0.15283933,-0.391920531,0.391920531,0.15283933,13.73663502,-2.029940949,13.73663502,0.024454129,1.994985342,706.8750738,18.52457955,15.23011839,15.23011839,11.54561873,9.18318321,9.18318321,9.267911674,9.267911674,7.931807017,7.931807017,6.429544423,6.429544423,-1.01,409022.1874,17.40613796,4.827118164,1.708815636,147.6090776,20.42610958,17.80898359,5.783244946,0,0,0,4.794537184,0,0,0,32.92325181,47.65947649,5.917906046,12.02187243,25.22064676,5.783244946,0,0,34.50160512,51.92475401,6.606881965,23.29824927,0,0,0,0,0,0,50.62522008,4.794537184,34.50160512,34.11577042,23.29824927,0,0,0,97.99,35.74876207,25.22064676,0,28.60715204,11.49101058,6.420821623,0,19.07577741,6.9237372,13.8474744,0,0,0,0,0,0,0,0,0,0,62.75,0.75,25,4,5,4,0,4,0,0,0,5,4,5,1,2,0,2,4,0.8152,91.3612,0,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,492.389,472.229,492.0903907,186,0,0.344106125,-0.504137838,0.504137838,0.344106125,12.91564722,-1.750961899,12.91564722,0.079439795,1.774912814,1534.776415,25.17891561,18.25061297,18.25061297,16.70914632,10.32143406,10.32143406,7.934428361,7.934428361,5.997340995,5.997340995,4.319600084,4.319600084,-3.62,70207785.37,23.13730764,8.249758006,3.27933778,193.7271549,53.31439066,24.41586555,22.66506395,17.7890504,0,11.25117264,0,9.589074368,0,0,0,12.13273414,10.77244843,31.59892548,53.31439066,32.71093714,0,0,0,30.70589228,20.82647705,32.97298114,0,22.99804733,25.4617615,0,22.99804733,0,77.0650063,4.736862954,0,0,30.55611038,0,32.71093714,0,198.49,54.31345872,35.12171134,0,49.95947264,0,6.066367068,20.28596215,0,0,0,27.78175369,0,0,0,0,0,0,0,0,10.79729053,90.36937614,0.363636364,35,5,13,0,1,1,2,2,4,13,5,13,5,0,1,1,5,-0.6081,116.382,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,368.477,340.253,368.2099928,144,0,0.336642087,-0.503792818,0.503792818,0.336642087,12.41724161,-0.27645395,12.41724161,0.139826153,1.727172372,869.565089,18.96589085,16.32629453,16.32629453,13.17256506,9.821463894,9.821463894,7.63454633,7.63454633,6.374666795,6.374666795,5.041575886,5.041575886,-2.27,2296184.66,18.11005852,7.390397355,3.038159909,159.8785986,14.45770443,0,0,0,0,5.969305288,4.899909731,4.794537184,0,0,31.54366003,36.3072739,29.68636574,32.09662089,14.26826309,16.87223022,0,9.883888252,11.83581209,32.2280429,27.30910789,47.35803274,0,0,0,0,0,0,43.16230143,20.68908471,11.83581209,37.06460076,36.10065325,0,10.90292493,0,54.56,0,4.794537184,0,11.88721133,17.53285141,32.35197768,29.27010196,13.37187799,0,41.07309373,9.473725908,0,0,0,0,0,0,0,0,0,56,0.5,27,1,5,0,2,2,1,1,2,4,1,5,4,0,1,1,4,3.8165,105.3127,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,474.726,424.326,474.3709101,194,0,0.063219985,-0.395695288,0.395695288,0.063219985,11.73308666,-0.474314544,11.73308666,0.046731701,1.605927175,865.8666411,24.94938299,22.53113059,22.53113059,15.73956538,14.02484639,14.02484639,15.04493542,15.04493542,13.29201497,13.29201497,10.7491888,10.7491888,-0.42,24942601.29,25.23883476,7.554965869,2.919199831,206.7807486,20.42610958,0,0,0,0,0,0,0,0,0,53.19154784,97.20107462,10.82998094,25.4216967,20.42610958,0,0,0,50.24366095,111.5377506,13.21376393,11.64912464,0,0,0,0,0,0,45.84780628,0,50.24366095,99.3298178,11.64912464,0,0,0,80.92,23.03791371,20.42610958,0,40.79163185,11.83581209,57.78739461,5.57310453,0,0,47.6184433,0,0,0,0,0,0,0,0,0,0,70.33333333,0.933333333,34,4,4,5,0,5,0,0,0,4,4,4,2,4,0,4,5,5.0845,134.9332,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,929.107,852.499,928.5031656,372,0,0.186904391,-0.393566515,0.393566515,0.186904391,12.44028821,-1.860563914,12.44028821,0.09601857,0.991307595,1759.970267,46.97359806,38.84775931,38.84775931,30.54453483,24.03934707,24.03934707,22.85562582,22.85562582,19.06072574,19.06072574,15.81550792,15.81550792,-0.98,1.47347E+14,49.0192016,17.11204962,7.240712283,380.6352042,88.96017758,67.14363027,24.65719134,0,0,0,0,0,0,0,39.34407344,93.29483088,23.67162418,44.73942702,88.96017758,0,0,0,51.24949211,196.9177506,33.03440982,11.64912464,0,0,0,0,0,0,187.6055226,37.89490363,51.24949211,93.41191176,11.64912464,0,0,0,276.14,128.7414752,51.06527395,0,39.91659559,25.5524916,44.09803427,0,0,6.9237372,47.6184433,37.89490363,0,0,0,0,0,0,0,0,0,157.8333333,0.957446809,65,10,18,4,5,9,0,0,0,18,10,18,10,4,5,9,9,-0.1758,224.787,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,424.493,396.269,424.1885886,164,0,0.173922807,-0.507822925,0.507822925,0.173922807,12.88681153,-0.817953567,12.88681153,0.004077225,2.056560864,1062.16728,22.86951453,17.97522997,17.97522997,14.57829516,10.16344062,10.16344062,8.338985063,8.338985063,5.568621931,5.568621931,3.784359054,3.784359054,-3.41,4990651.732,22.27914114,8.757576998,4.683692762,181.2997099,25.16297253,40.41497705,5.783244946,0,0,0,4.794537184,0,0,0,23.80116485,51.66349503,23.25963712,6.420821623,29.95750972,5.783244946,0,0,5.917906046,46.13764286,0,64.7569876,0,28.74755917,4.736862954,0,28.74755917,0,26.20935453,6.420821623,5.917906046,61.20171289,48.06663312,0,0,0,107.22,6.103966388,25.22064676,0,52.43298327,23.96854623,11.14620906,24.26546827,0,20.7712116,12.65495579,4.736862954,0,0,0,0,0,0,0,0,0,79,0.32,31,4,6,0,1,1,2,0,2,6,4,6,6,0,0,0,3,5.3066,117.9157,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,438.52,408.28,438.2042387,170,0,0.173930993,-0.507822925,0.507822925,0.173930993,13.12570042,-0.762114565,13.12570042,0.006356788,2.090146383,1078.210069,23.57662131,18.93626467,18.93626467,15.11629996,10.55220626,10.55220626,8.522119567,8.522119567,5.77316965,5.77316965,3.930163123,3.930163123,-3.41,8644994.232,23.25726291,9.385322289,4.743042368,187.9839635,24.79330809,40.41497705,5.783244946,0,0,0,4.794537184,0,0,0,23.80116485,51.66349503,23.25963712,13.53061916,29.58784528,5.783244946,0,0,5.917906046,46.13764286,7.109797541,64.7569876,0,28.74755917,9.473725908,0,28.74755917,0,28.21262467,6.420821623,5.917906046,61.20171289,48.06663312,0,0,0,96.22,6.103966388,20.11411937,0,52.43298327,17.54772461,11.99392615,36.94837035,0,20.7712116,12.65495579,9.473725908,0,0,0,0,0,0,0,0,0,78.5,0.346153846,32,3,6,0,1,1,2,0,2,6,3,6,7,0,0,0,3,5.6096,122.8029,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,811.665,767.313,810.2169594,300,0,0.169326721,-0.507966645,0.507966645,0.169326721,10.91589034,-4.694444444,10.91589034,0.069527364,5.99E-07,1862.188234,40.66419698,30.76988761,32.2817455,25.76992184,16.67660406,19.20436767,12.87153542,14.45554304,9.35925536,9.35925536,6.723270742,6.723270742,-4.14,3.53254E+11,43.58611958,18.66382217,12.69203971,322.1844355,29.1605066,5.749511833,34.497071,0,0,0,9.799819462,0,27.9539665,0,18.19910121,121.690276,25.17319447,51.13366205,86.91874254,0,0,9.799819462,0,37.76696815,48.5142494,100.1107467,0,40.24658283,46.90141832,0,40.24658283,0,77.84511249,25.68328649,20.4862806,45.46439061,66.73003775,0,0,0,262.68,20.4862806,10.21305479,0,23.58270532,17.2485355,61.39872595,22.25380597,39.52849383,24.26546827,48.1606317,56.21940715,0,-9.388888889,0,0,0,0,0,0,65.44444444,95.33333333,0.351351351,55,4,16,0,2,2,4,0,4,16,4,18,9,0,0,0,6,-1.7887,178.8232,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,428.481,400.257,428.1835032,166,0,0.33570468,-0.483234701,0.483234701,0.33570468,12.65967593,-1.011695956,12.65967593,0.08012974,2.181854129,1090.790022,22.92192077,18.68364697,18.68364697,14.52891299,10.32310026,10.32310026,8.661696106,8.661696106,5.228174037,5.228174037,3.525327185,3.525327185,-3.09,4730606.443,22.59198578,8.571048216,4.652244313,180.521784,18.6277398,16.93358279,12.20793278,0,0,17.56419689,4.794537184,9.589074368,0,0,19.92349451,51.81195605,23.44651744,5.563451492,28.21681417,22.90785493,0,0,5.917906046,65.77222841,0,51.89816791,0,5.749511833,10.36244927,0,5.749511833,0,23.64362777,19.06280028,5.917906046,59.6306627,45.12628103,0,10.96924436,0,92.04,35.37318048,14.38361155,0,17.92174781,22.27229207,0,6.066367068,51.97007011,13.8474744,0,18.6277398,0,0,0,0,0,0,0,0,5.464358229,71.6189751,0.458333333,31,0,7,0,1,1,1,1,2,7,0,7,5,0,0,0,3,4.4724,114.79,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,354.358,336.214,354.1103383,134,0,0.307526485,-0.426733187,0.426733187,0.307526485,11.16177279,-0.471328998,11.16177279,0.278801965,2.225733822,814.85517,19.10408353,14.64564217,14.64564217,12.31257084,7.801218922,7.801218922,5.421050572,5.421050572,3.035441748,3.035441748,2.145140362,2.145140362,-3.41,420128.1489,18.92193881,8.617804044,6.238342898,150.5436332,14.21058886,17.2485355,0,0,0,17.90791586,14.38361155,0,0,0,24.28477435,35.39237126,26.83757867,0,28.59420041,30.05995608,0,0,0,20.7712116,0,53.59147246,0,17.2485355,14.21058886,0,17.2485355,0,17.90791586,14.38361155,0,31.89811458,42.46456948,0,12.15204021,0,78.9,11.93861058,14.38361155,0,17.46832895,11.31296332,5.563451492,26.83757867,42.47422252,6.076020107,0,14.21058886,0,0,0,0,0,0,0,0,0,68.83333333,0.15,26,0,6,0,0,0,2,0,2,6,0,6,5,0,0,0,2,3.6329,95.739,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,256.257,244.161,256.0735589,96,0,0.18907488,-0.507966251,0.507966251,0.18907488,11.83924288,-0.369837963,11.83924288,0.100403544,2.184653521,627.0938759,13.82806265,9.9460415,9.9460415,9.058550648,5.595029218,5.595029218,3.990568329,3.990568329,2.567020736,2.567020736,1.575518244,1.575518244,-2.75,19370.37139,12.70032556,5.265942183,3.129319161,109.437944,15.31958218,17.2485355,5.783244946,0,0,0,4.794537184,0,0,0,18.20875424,35.90493987,6.066367068,5.563451492,20.11411937,11.85926505,0,0,0,0,0,59.66749257,0,17.2485355,0,0,17.2485355,0,21.10282713,0,0,15.92144017,48.54058959,0,6.076020107,0,77.76,0,9.901064579,0,28.59523194,0,11.62981856,30.34148838,18.20875424,0,0,10.21305479,0,0,0,0,0,0,0,0,0,53,0,19,3,4,0,0,0,2,0,2,4,3,4,3,0,0,0,2,2.6995,71.2429,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,438.52,408.28,438.2042387,170,0,0.173922808,-0.507822795,0.507822795,0.173922808,13.01595694,-0.688370234,13.01595694,0.006356788,2.068163037,1078.210069,23.57662131,18.93626467,18.93626467,15.11629996,10.55220626,10.55220626,8.522119567,8.522119567,5.771662661,5.771662661,3.945853399,3.945853399,-3.41,8687207.634,23.25726291,9.385322289,4.743042368,187.9839635,24.79330809,40.41497705,5.783244946,0,0,0,4.794537184,0,0,0,23.80116485,51.66349503,23.25963712,13.53061916,29.58784528,5.783244946,0,0,5.917906046,46.13764286,7.109797541,64.7569876,0,28.74755917,9.473725908,0,28.74755917,0,28.21262467,6.420821623,5.917906046,61.20171289,48.06663312,0,0,0,96.22,6.103966388,20.11411937,0,46.68347144,23.29723644,11.99392615,30.88200328,6.066367068,20.7712116,12.65495579,9.473725908,0,0,0,0,0,0,0,0,0,78.5,0.346153846,32,3,6,0,1,1,2,0,2,6,3,6,7,0,0,0,3,5.6096,122.8029,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,296.366,276.206,296.1412445,114,0,0.233865823,-0.49185662,0.49185662,0.233865823,12.74845616,-0.357148526,12.74845616,0.006549391,2.01633356,752.1889555,15.64589989,13.2852228,13.2852228,10.41552079,8.043111648,8.043111648,7.364773235,7.364773235,5.408216226,5.408216226,4.210699673,4.210699673,-1.9,140495.8912,13.74164839,4.310628199,1.623299217,129.9051435,4.736862954,5.759164872,0,11.56648989,0,0,9.589074368,0,0,0,32.90394574,35.80435832,17.04480903,12.17998649,14.32593732,17.32565476,0,0,5.917906046,45.44866694,6.606881965,39.95964463,0,0,0,0,0,0,18.17337186,21.36721223,5.917906046,60.661198,17.70583867,0,5.759164872,0,43.37,0,9.589074368,0,22.89938641,23.50260286,30.38936785,5.563451492,0,12.99010427,19.91384147,4.736862954,0,0,0,0,0,0,0,0,0,49.41666667,0.473684211,22,0,3,2,1,3,1,0,1,3,0,3,0,0,0,0,4,3.4433,83.7795,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1049.211,964.539,1048.545424,420,0,0.18687941,-0.393566515,0.393566515,0.18687941,12.12366778,-1.749043831,12.12366778,0.058902219,0.846225577,1899.212831,52.79950699,42.71645054,42.71645054,34.45232537,26.77647485,26.77647485,23.81071729,23.81071729,19.46163684,19.46163684,14.93802958,14.93802958,-1.14,6.55014E+15,56.5758252,21.83146378,10.15923043,425.5912192,109.0166227,85.45552943,30.94721807,0,0,0,0,0,0,0,39.34407344,105.6335586,12.33872767,44.23651144,109.0166227,0,0,0,46.33741722,240.1484309,19.82064589,11.64912464,0,0,0,0,0,0,227.0241151,42.63176658,46.33741722,99.3298178,11.64912464,0,0,0,346.06,147.9284106,66.38485613,0,41.29454743,43.43700463,32.10410811,19.42057893,0,6.9237372,26.84723171,42.63176658,0,0,0,0,0,0,0,0,0,184.25,0.960784314,73,13,22,4,5,9,0,0,0,22,13,22,14,3,5,8,9,-1.9797,248.7634,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,294.391,268.183,294.1831093,118,0,0.226762431,-0.504016116,0.504016116,0.226762431,11.65950017,-0.682385047,11.65950017,0.058283143,2.190853628,432.071062,15.66492594,12.85934185,12.85934185,10.07458606,7.993472327,7.993472327,5.628540207,5.628540207,3.82411078,3.82411078,2.513298607,2.513298607,-1.58,40015.10214,17.47149331,9.373345125,5.737868549,126.1047993,10.21305479,0,11.51832974,11.56648989,0,0,9.589074368,0,0,0,58.29031018,12.84164325,11.64912464,0,19.80212916,11.56648989,0,0,0,71.13195343,0,23.16745438,0,0,0,0,0,0,21.77954468,9.589074368,0,71.13195343,23.16745438,0,0,0,74.6,23.08481964,19.80212916,0,5.57310453,6.420821623,25.33848498,38.52492974,0,0,6.9237372,0,0,0,0,0,0,0,0,0,0,53.33333333,0.647058824,21,2,4,1,0,1,0,0,0,4,2,4,10,0,0,0,1,4.3131,82.2246,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
79,432.381,412.221,432.1056468,164,0,0.238632674,-0.507966213,0.507966213,0.238632674,13.20433091,-1.692241224,13.20433091,0.040172083,1.898240284,1169.479386,22.4468648,16.1671277,16.1671277,14.66761155,9.355771771,9.355771771,7.273560688,7.273560688,5.089547876,5.089547876,3.405033329,3.405033329,-3.31,7652301.287,20.94239403,7.745012757,3.65821578,174.3128153,44.53004121,46.52967902,5.760247419,17.46832895,0,0,4.794537184,0,0,0,0,31.18920547,17.69618563,6.103966388,44.53004121,10.96924436,0,0,0,37.62962948,0,46.62152999,0,34.32174624,10.16565335,0,22.99804733,0,61.34505665,4.736862954,0,6.9237372,45.60989053,0,22.29294327,0,170.05,47.63370634,35.43370155,0,28.22851544,5.563451492,12.13273414,31.18920547,0,0,0,13.89087684,0,0,0,0,0,0,0,0,5.737231749,83.42943492,0.285714286,31,6,10,0,1,1,2,1,3,10,6,10,3,0,1,1,4,0.7831,105.8978,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
